,0,1,2
1099,246,246,246
1100,246,246,246
1101,246,246,246
1102,246,246,246
1103,246,246,246
1104,246,246,246
1105,246,246,246
1106,246,246,246
1107,246,246,246
1108,246,246,246
1109,246,246,246
1110,246,246,246
1111,246,246,246
1112,246,246,246
1113,246,246,246
1114,246,246,246
1115,246,246,246
1116,246,246,246
1117,246,246,246
1118,246,246,246
1119,246,246,246
1120,246,246,246
1121,246,246,246
1122,246,246,246
1123,246,246,246
1124,246,246,246
1125,247,247,247
1126,247,247,247
1127,247,247,247
1128,247,247,247
1129,247,247,247
1130,247,247,247
1131,247,247,247
1132,247,247,247
1133,246,246,246
1134,246,246,246
1135,246,246,246
1136,246,246,246
1137,246,246,246
1138,246,246,246
1139,246,246,246
1140,246,246,246
1141,246,246,246
1142,246,246,246
1143,246,246,246
1144,246,246,246
1145,246,246,246
1146,246,246,246
1147,246,246,246
1148,246,246,246
1149,246,246,246
1150,246,246,246
1151,246,246,246
1152,246,246,246
1153,246,246,246
1154,246,246,246
1155,246,246,246
1156,246,246,246
1157,246,246,246
1158,246,246,246
1159,246,246,246
1160,246,246,246
1161,246,246,246
1162,246,246,246
1163,246,246,246
1164,246,246,246
1165,246,246,246
1166,246,246,246
1167,246,246,246
1168,246,246,246
1169,246,246,246
1170,246,246,246
1171,246,246,246
1172,246,246,246
1173,246,246,246
1174,246,246,246
1175,246,246,246
1176,246,246,246
1177,246,246,246
1178,246,246,246
1179,246,246,246
1180,246,246,246
1181,246,246,246
1182,246,246,246
1183,246,246,246
1184,246,246,246
1185,246,246,246
1186,246,246,246
1187,246,246,246
1188,246,246,246
1189,246,246,246
1190,246,246,246
1191,246,246,246
1192,246,246,246
1193,246,246,246
1194,246,246,246
1195,246,246,246
1196,246,246,246
1197,246,246,246
1198,246,246,246
1199,246,246,246
1200,246,246,246
1201,246,246,246
1202,246,246,246
1203,246,246,246
1204,246,246,246
1205,246,246,246
1206,246,246,246
1207,246,246,246
1208,246,246,246
1209,246,246,246
1210,246,246,246
1211,246,246,246
1212,246,246,246
1213,246,246,246
1214,246,246,246
1215,246,246,246
1216,246,246,246
1217,246,246,246
1218,246,246,246
1219,246,246,246
1220,246,246,246
1221,246,246,246
1222,246,246,246
1223,246,246,246
1224,246,246,246
1225,246,246,246
1226,246,246,246
1227,246,246,246
1228,246,246,246
1229,246,246,246
1230,246,246,246
1231,246,246,246
1232,246,246,246
1233,246,246,246
1234,246,246,246
1235,246,246,246
1236,246,246,246
1237,246,246,246
1238,246,246,246
1239,246,246,246
1240,246,246,246
1241,246,246,246
1242,246,246,246
1243,246,246,246
1244,246,246,246
1245,246,246,246
1246,246,246,246
1247,246,246,246
1248,246,246,246
1249,246,246,246
1250,247,247,247
1251,247,247,247
1252,247,247,247
1253,247,247,247
1254,247,247,247
1255,247,247,247
1256,247,247,247
1257,247,247,247
1258,246,246,246
1259,246,246,246
1260,246,246,246
1261,246,246,246
1262,246,246,246
1263,246,246,246
1264,246,246,246
1265,246,246,246
1266,246,246,246
1267,246,246,246
1268,246,246,246
1269,246,246,246
1270,246,246,246
1271,246,246,246
1272,246,246,246
1273,246,246,246
1274,246,246,246
1275,246,246,246
1276,246,246,246
1277,246,246,246
1278,246,246,246
1279,246,246,246
1280,246,246,246
1281,246,246,246
1282,247,247,247
1283,247,247,247
1284,247,247,247
1285,247,247,247
1286,247,247,247
1287,247,247,247
1288,247,247,247
1289,247,247,247
1290,246,246,246
1291,246,246,246
1292,246,246,246
1293,246,246,246
1294,246,246,246
1295,246,246,246
1296,246,246,246
1297,246,246,246
1298,246,246,246
1299,246,246,246
1300,246,246,246
1301,246,246,246
1302,246,246,246
1303,246,246,246
1304,246,246,246
1305,246,246,246
1306,246,246,246
1307,246,246,246
1308,246,246,246
1309,246,246,246
1310,246,246,246
1311,246,246,246
1312,246,246,246
1313,246,246,246
1314,246,246,246
1315,246,246,246
1316,246,246,246
1317,246,246,246
1318,246,246,246
1319,246,246,246
1320,246,246,246
1321,246,246,246
1322,246,246,246
1323,246,246,246
1324,246,246,246
1325,246,246,246
1326,246,246,246
1327,246,246,246
1328,246,246,246
1329,246,246,246
1330,246,246,246
1331,246,246,246
1332,246,246,246
1333,246,246,246
1334,246,246,246
1335,246,246,246
1336,246,246,246
1337,246,246,246
1338,246,246,246
1339,246,246,246
1340,246,246,246
1341,246,246,246
1342,246,246,246
1343,246,246,246
1344,246,246,246
1345,246,246,246
1346,246,246,246
1347,246,246,246
1348,246,246,246
1349,246,246,246
1350,246,246,246
1351,246,246,246
1352,246,246,246
1353,246,246,246
1354,247,247,247
1355,247,247,247
1356,247,247,247
1357,247,247,247
1358,247,247,247
1359,247,247,247
1360,247,247,247
1361,247,247,247
1362,246,246,246
1363,246,246,246
1364,246,246,246
1365,246,246,246
1366,246,246,246
1367,246,246,246
1368,246,246,246
1369,246,246,246
1370,246,246,246
1371,246,246,246
1372,246,246,246
1373,246,246,246
1374,246,246,246
1375,247,247,247
1376,247,247,247
1377,247,247,247
1378,247,247,247
1379,247,247,247
1380,247,247,247
1381,247,247,247
1382,247,247,247
1383,246,246,246
1384,246,246,246
1385,246,246,246
1386,246,246,246
1387,246,246,246
1388,246,246,246
1389,246,246,246
1390,246,246,246
1391,246,246,246
1392,246,246,246
1393,246,246,246
1394,246,246,246
1395,246,246,246
1396,246,246,246
1397,246,246,246
1398,246,246,246
1399,246,246,246
1400,246,246,246
1401,246,246,246
1402,246,246,246
1403,246,246,246
1404,246,246,246
1405,246,246,246
1406,246,246,246
1407,247,247,247
1408,247,247,247
1409,247,247,247
1410,247,247,247
1411,247,247,247
1412,247,247,247
1413,247,247,247
1414,247,247,247
1415,246,246,246
1416,246,246,246
1417,246,246,246
1418,246,246,246
1419,246,246,246
1420,246,246,246
1421,246,246,246
1422,246,246,246
1423,246,246,246
1424,246,246,246
1425,246,246,246
1426,246,246,246
1427,246,246,246
1428,246,246,246
1429,246,246,246
1430,246,246,246
1431,246,246,246
1432,246,246,246
1433,246,246,246
1434,246,246,246
1435,246,246,246
1436,246,246,246
1437,246,246,246
1438,246,246,246
1439,246,246,246
1440,246,246,246
1441,246,246,246
1442,246,246,246
1443,246,246,246
1444,246,246,246
1445,246,246,246
1446,246,246,246
1447,246,246,246
1448,246,246,246
1449,246,246,246
1450,246,246,246
1451,246,246,246
1452,246,246,246
1453,246,246,246
1454,246,246,246
1455,246,246,246
1456,246,246,246
1457,246,246,246
1458,246,246,246
1459,246,246,246
1460,246,246,246
1461,246,246,246
1462,246,246,246
1463,246,246,246
1464,246,246,246
1465,246,246,246
1466,246,246,246
1467,246,246,246
1468,246,246,246
1469,246,246,246
1470,246,246,246
1471,246,246,246
1472,246,246,246
1473,246,246,246
1474,246,246,246
1475,246,246,246
1476,246,246,246
1477,246,246,246
1478,246,246,246
1479,247,247,247
1480,247,247,247
1481,247,247,247
1482,247,247,247
1483,247,247,247
1484,247,247,247
1485,247,247,247
1486,247,247,247
1487,246,246,246
1488,246,246,246
1489,246,246,246
1490,246,246,246
1491,246,246,246
1492,246,246,246
1493,246,246,246
1494,246,246,246
1495,246,246,246
1496,246,246,246
1497,246,246,246
1498,246,246,246
1499,246,246,246
1500,247,247,247
1501,247,247,247
1502,247,247,247
1503,247,247,247
1504,247,247,247
1505,247,247,247
1506,247,247,247
1507,247,247,247
1508,246,246,246
1509,246,246,246
1510,246,246,246
1511,246,246,246
1512,246,246,246
1513,246,246,246
1514,246,246,246
1515,246,246,246
1516,246,246,246
1517,246,246,246
1518,246,246,246
1519,246,246,246
1520,246,246,246
1521,246,246,246
1522,246,246,246
1523,246,246,246
1524,246,246,246
1525,246,246,246
1526,246,246,246
1527,246,246,246
1528,246,246,246
1529,246,246,246
1530,246,246,246
1531,246,246,246
1532,246,246,246
1533,246,246,246
1534,246,246,246
1535,246,246,246
1536,246,246,246
1537,246,246,246
1538,246,246,246
1539,246,246,246
1540,246,246,246
1541,246,246,246
1542,246,246,246
1543,246,246,246
1544,246,246,246
1545,246,246,246
1546,246,246,246
1547,246,246,246
1548,246,246,246
1549,246,246,246
1550,246,246,246
1551,246,246,246
1552,246,246,246
1553,246,246,246
1554,246,246,246
1555,246,246,246
1556,246,246,246
1557,246,246,246
1558,246,246,246
1559,246,246,246
1560,246,246,246
1561,246,246,246
1562,246,246,246
1563,246,246,246
1564,246,246,246
1565,246,246,246
1566,246,246,246
1567,246,246,246
1568,246,246,246
1569,246,246,246
1570,246,246,246
1571,246,246,246
1572,246,246,246
1573,246,246,246
1574,246,246,246
1575,246,246,246
1576,246,246,246
1577,246,246,246
1578,246,246,246
1579,246,246,246
1580,246,246,246
1581,246,246,246
1582,246,246,246
1583,246,246,246
1584,246,246,246
1585,246,246,246
1586,246,246,246
1587,246,246,246
1588,246,246,246
1589,246,246,246
1590,246,246,246
1591,246,246,246
1592,246,246,246
1593,246,246,246
1594,246,246,246
1595,246,246,246
1596,246,246,246
1597,246,246,246
1598,246,246,246
1599,246,246,246
1600,246,246,246
1601,246,246,246
1602,246,246,246
1603,246,246,246
1604,246,246,246
1605,246,246,246
1606,246,246,246
1607,246,246,246
1608,246,246,246
1609,246,246,246
1610,246,246,246
1611,246,246,246
1612,246,246,246
1613,246,246,246
1614,246,246,246
1615,246,246,246
1616,246,246,246
1617,246,246,246
1618,246,246,246
1619,246,246,246
1620,246,246,246
1621,246,246,246
1622,246,246,246
1623,246,246,246
1624,246,246,246
1625,247,247,247
1626,247,247,247
1627,247,247,247
1628,247,247,247
1629,247,247,247
1630,247,247,247
1631,247,247,247
1632,247,247,247
1633,246,246,246
1634,246,246,246
1635,246,246,246
1636,246,246,246
1637,246,246,246
1638,246,246,246
1639,246,246,246
1640,246,246,246
1641,246,246,246
1642,246,246,246
1643,246,246,246
1644,246,246,246
1645,246,246,246
1646,246,246,246
1647,246,246,246
1648,246,246,246
1649,246,246,246
1650,246,246,246
1651,246,246,246
1652,246,246,246
1653,246,246,246
1654,246,246,246
1655,246,246,246
1656,246,246,246
1657,245,245,245
1658,245,245,245
1659,245,245,245
1660,245,245,245
1661,245,245,245
